"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"4421","CREDITACC","Creditaccess Grameen","EQ","5.0000","1","ES","E","NSE","1484.4500","1343.1500","","","70586"
"539117","SUJALA","Sujala Trading & Holding","X","1.0000","1","ES","E","BSE","40.1700","26.7900","","","-1"
"500298","NAPEROL","National Peroxide","X","5.0000","1","ES","E","BSE","1074.5000","716.4000","","","-1"
"530813","KRBL","KRBL","A","5.0000","1","ES","E","BSE","333.0500","222.0500","","","-1"
"538635","SNOWMAN","Snowman Logistics","B","1.0000","1","ES","E","BSE","76.8900","51.2700","","","-1"
"524400","ISHITADR","Ishita Drugs & Industries","X","1.0000","1","ES","E","BSE","82.2000","54.8000","","","-1"
"541301","ORIENTELEC","Orient Electric","A","5.0000","1","ES","E","BSE","250.2000","166.8000","","","-1"
"532899","KSCL","Kaveri Seed Company","A","5.0000","1","ES","E","BSE","1017.1500","678.1500","","","-1"
"540762","TIINDIA","Tube Investments Of India","A","5.0000","1","ES","E","BSE","4907.4000","3271.6000","","","-1"
"517238","DYNAVSN","Dynavision","XT","5.0000","1","ES","E","BSE","341.3500","308.8500","","","-1"
"24389","KARMAENG","KARMA ENERGY LIMITED","BE","5.0000","1","ES","E","NSE","72.9500","70.1500","","","378336"
"500840","EIHOTEL","EIH Hotels","A","5.0000","1","ES","E","BSE","582.3000","388.2000","","","-1"
"1372","HINDCOMPOS","Hindustan Composites","EQ","5.0000","1","ES","E","NSE","432.7000","391.5000","","","242654"
"2514","OSWALAGRO","Oswal Agro Mills","EQ","5.0000","1","ES","E","NSE","46.7000","42.3000","","","2247090"
"540700","BRNL","Bharat Road Network Limit","T","1.0000","1","ES","E","BSE","53.2400","48.1800","","","-1"
"538081","HARIAAPL","Haria Apparels","X","1.0000","1","ES","E","BSE","6.5100","4.3500","","","-1"
"4172","TCNSBRANDS","Tcns Clothing Co.","EQ","5.0000","1","ES","E","NSE","458.5500","414.9500","","","228923"
"500459","PGHH","P&G Hygiene & Health Care","A","5.0000","1","ES","E","BSE","18814.5000","12543.0000","","","-1"
"590134","MADRASFERT","Madras Fertilisers","B","1.0000","1","ES","E","BSE","101.7400","67.8400","","","-1"
"522036","MIVENMACH","Miven Machine Tools","XT","5.0000","1","ES","E","BSE","122.7500","117.9500","","","-1"
"28956","DUCON","Ducon Infratechnologies","BE","5.0000","1","ES","E","NSE","6.9000","6.3000","","","8500053"
"523283","SUPERHOUSE","Superhouse","B","5.0000","1","ES","E","BSE","252.1500","168.1500","","","-1"
"13072","IIFLSEC","IIFL Securities","EQ","5.0000","1","ES","E","NSE","149.2000","135.0000","","","703719"
"511377","MEHIF","Mehta Integrated Finance","XT","1.0000","1","ES","E","BSE","32.5500","29.4500","","","-1"
"538732","VGCL","Vibrant Global Capital Li","X","5.0000","1","ES","E","BSE","116.0000","77.4000","","","-1"
"539683","SHIVKAMAL","Shivkamal Impex","X","1.0000","1","ES","E","BSE","15.0000","1.5000","","","-1"
"540318","SUERYAAKNI","Sueryaa Knitwear","XT","1.0000","1","ES","E","BSE","15.0000","1.5000","","","-1"
"500500","HINDMOTORS","Hindustan Motors","B","1.0000","1","ES","E","BSE","46.8500","42.3900","","","-1"
"532911","PARLEIND","Parle Industries","XT","1.0000","1","ES","E","BSE","18.3500","16.6100","","","-1"
"3384","SWARAJENG","Swaraj Engines","EQ","5.0000","1","ES","E","NSE","2546.3500","2303.8500","","","41227"
"530393","DBSTOCKBRO","DB (International) Stock","B","1.0000","1","ES","E","BSE","63.3100","57.2900","","","-1"
"542066","ATGL","Adani Total Gas","A","5.0000","1","ES","E","BSE","1040.9000","694.0000","","","-1"
"530795","SUNCITYSY","Suncity Synthetics","XT","1.0000","1","ES","E","BSE","16.4000","14.8400","","","-1"
"532720","M&MFIN","Mahindra & Mahindra Fin. Serv","A","5.0000","1","ES","E","BSE","275.4000","225.4000","","","-1"
"540728","SAYAJIIND","Sayaji Industries","X","5.0000","1","ES","E","BSE","206.4000","137.6000","","","-1"
"502015","ASIIL","Asi Industries","XT","1.0000","1","ES","E","BSE","24.8800","22.5200","","","-1"
"532740","LOKESHMACH","Lokesh Machines","T","5.0000","1","ES","E","BSE","454.2500","411.0500","","","-1"
"500040","CENTURYTEX","Century Textiles & Ind.","A","5.0000","1","ES","E","BSE","2398.0500","1598.7500","","","-1"
"523489","CMMHOSP","Chennai Meenakshi Multisp","X","1.0000","1","ES","E","BSE","41.0400","27.3600","","","-1"
"532735","RSYSTEMS","R Systems International L","B","5.0000","1","ES","E","BSE","495.1000","330.1000","","","-1"
"507486","CAPRO","Caprolactam Chemicals","X","1.0000","1","ES","E","BSE","49.1500","44.4700","","","-1"
"500142","FGP","FGP","X","1.0000","1","ES","E","BSE","7.5300","6.1700","","","-1"
"438","BHEL","BHEL","EQ","5.0000","1","ES","E","NSE","288.0000","260.6000","","","362134"
"13656","ALICON","Alicon Castalloy","EQ","5.0000","1","ES","E","NSE","888.1000","803.5500","","","118212"
"8779","MEP","MEP INFRA. DEVELOPERS LTD","BE","5.0000","1","ES","E","NSE","8.5500","7.7500","","","5998685"
"533080","MOLDTKPAC","Mold-Tek Packaging Limite","A","5.0000","1","ES","E","BSE","956.5500","637.7500","","","-1"
"504112","NELCO","NELCO","B","5.0000","1","ES","E","BSE","865.3000","576.9000","","","-1"
"521161","SLSTLQ","Sri Lakshmi Saraswathi Te","X","1.0000","1","ES","E","BSE","55.8800","37.2600","","","-1"
"539927","LIKHAMI","Likhami Consulting Limite","X","5.0000","1","ES","E","BSE","148.0500","133.9500","","","-1"
"500016","ARUNAHTEL","Aruna Hotels","XT","1.0000","1","ES","E","BSE","11.2800","10.2200","","","-1"
"530169","MOHITPPR","Mohit Paper Mills","X","1.0000","1","ES","E","BSE","34.6500","28.3500","","","-1"
"519295","BAMBINO","Bambino Agro Industries","X","5.0000","1","ES","E","BSE","408.1500","272.1500","","","-1"
"540243","NEWLIGHT","New Light Apparels Limted","X","1.0000","1","ES","E","BSE","21.0100","19.0100","","","-1"
"4963","ICICIBANK","ICICI Bank","EQ","5.0000","1","ES","E","NSE","1172.9000","1061.2000","","","84257"
"516020","AGIOPAPER","Agio Paper & Industries L","XT","1.0000","1","ES","E","BSE","4.2200","3.8200","","","-1"
"509152","GRPLTD","GRP","B","5.0000","1","ES","E","BSE","9515.6000","6343.8000","","","-1"
"526225","BLOOM","Bloom Dekor","XT","1.0000","1","ES","E","BSE","12.4900","11.3100","","","-1"
"18110","VASCONEQ","Vascon Engineers","EQ","5.0000","1","ES","E","NSE","72.6000","65.7000","","","1446086"
"523062","JJFINCOR","J.J.Finance Corporation L","XT","1.0000","1","ES","E","BSE","19.9500","18.0500","","","-1"
"10453","SATIN","Satin Creditcare Network","EQ","5.0000","1","ES","E","NSE","256.4000","232.0000","","","409405"
"517206","LUMAXIND","Lumax Industries","B","5.0000","1","ES","E","BSE","2979.7500","1986.5500","","","-1"
