"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"58894","POWERGRID-Jun2024-FUT","POWERGRID JUN FUT","","5.0000","3600","FUTSTK","D","NSE","351.7500","287.8000","2024-06-27 14:00:00","","108001"
"58899","PVRINOX-Jun2024-FUT","PVRINOX JUN FUT","","5.0000","407","FUTSTK","D","NSE","1472.9000","1205.1000","2024-06-27 14:00:00","","16281"
"58900","RAMCOCEM-Jun2024-FUT","RAMCOCEM JUN FUT","","5.0000","850","FUTSTK","D","NSE","863.0500","706.1000","2024-06-27 14:00:00","","34001"
"58901","RBLBANK-Jun2024-FUT","RBLBANK JUN FUT","","5.0000","2500","FUTSTK","D","NSE","279.3000","228.5500","2024-06-27 14:00:00","","100001"
"58902","RECLTD-Jun2024-FUT","RECLTD JUN FUT","","5.0000","2000","FUTSTK","D","NSE","603.4500","493.7000","2024-06-27 14:00:00","","60001"
"58903","RELIANCE-Jun2024-FUT","RELIANCE JUN FUT","","5.0000","250","FUTSTK","D","NSE","3181.2000","2602.8000","2024-06-27 14:00:00","","7501"
"58904","SAIL-Jun2024-FUT","SAIL JUN FUT","","5.0000","4000","FUTSTK","D","NSE","188.1000","153.9000","2024-06-27 14:00:00","","160001"
"58905","SBICARD-Jun2024-FUT","SBICARD JUN FUT","","5.0000","800","FUTSTK","D","NSE","789.4000","645.8500","2024-06-27 14:00:00","","32001"
"58906","SBILIFE-Jun2024-FUT","SBILIFE JUN FUT","","5.0000","375","FUTSTK","D","NSE","1596.1000","1305.9000","2024-06-27 14:00:00","","15001"
"61363","SBIN-Jun2024-FUT","SBIN JUN FUT","","5.0000","750","FUTSTK","D","NSE","895.5500","732.7000","2024-06-27 14:00:00","","30001"
"61367","SHREECEM-Jun2024-FUT","SHREECEM JUN FUT","","5.0000","25","FUTSTK","D","NSE","29176.4000","23871.6000","2024-06-27 14:00:00","","1001"
"63862","SHRIRAMFIN-Jun2024-FUT","SHRIRAMFIN JUN FUT","","5.0000","300","FUTSTK","D","NSE","2625.3000","2147.9500","2024-06-27 14:00:00","","9001"
"63863","SIEMENS-Jun2024-FUT","SIEMENS JUN FUT","","5.0000","150","FUTSTK","D","NSE","7992.1500","6539.0000","2024-06-27 14:00:00","","4501"
"63864","SRF-Jun2024-FUT","SRF JUN FUT","","5.0000","375","FUTSTK","D","NSE","2519.1000","2061.0500","2024-06-27 14:00:00","","11251"
"63865","SUNPHARMA-Jun2024-FUT","SUNPHARMA JUN FUT","","5.0000","350","FUTSTK","D","NSE","1700.0000","1390.9500","2024-06-27 14:00:00","","14001"
"63866","SUNTV-Jun2024-FUT","SUNTV JUN FUT","","5.0000","1500","FUTSTK","D","NSE","745.4000","609.8500","2024-06-27 14:00:00","","45001"
"63867","SYNGENE-Jun2024-FUT","SYNGENE JUN FUT","","5.0000","1000","FUTSTK","D","NSE","762.6500","624.0000","2024-06-27 14:00:00","","30001"
"63868","TATACHEM-Jun2024-FUT","TATACHEM JUN FUT","","5.0000","550","FUTSTK","D","NSE","1168.2000","955.8000","2024-06-27 14:00:00","","22001"
"63869","TATACOMM-Jun2024-FUT","TATACOMM JUN FUT","","5.0000","500","FUTSTK","D","NSE","1992.2500","1630.0000","2024-06-27 14:00:00","","15001"
"63870","TATACONSUM-Jun2024-FUT","TATACONSUM JUN FUT","","5.0000","450","FUTSTK","D","NSE","1207.9000","988.2500","2024-06-27 14:00:00","","18001"
"63871","TATAMOTORS-Jun2024-FUT","TATAMOTORS JUN FUT","","5.0000","1425","FUTSTK","D","NSE","1051.7000","860.4500","2024-06-27 14:00:00","","22001"
"63872","TATAPOWER-Jun2024-FUT","TATAPOWER JUN FUT","","5.0000","3375","FUTSTK","D","NSE","490.3500","401.2000","2024-06-27 14:00:00","","54001"
"63873","TATASTEEL-Jun2024-FUT","TATASTEEL JUN FUT","","5.0000","5500","FUTSTK","D","NSE","185.6000","151.8500","2024-06-27 14:00:00","","165001"
"63874","TCS-Jun2024-FUT","TCS JUN FUT","","5.0000","175","FUTSTK","D","NSE","4268.3000","3492.2500","2024-06-27 14:00:00","","7001"
"63875","TECHM-Jun2024-FUT","TECHM JUN FUT","","5.0000","600","FUTSTK","D","NSE","1449.2500","1185.7500","2024-06-27 14:00:00","","18001"
"63876","TITAN-Jun2024-FUT","TITAN JUN FUT","","5.0000","175","FUTSTK","D","NSE","3722.3500","3045.6000","2024-06-27 14:00:00","","7001"
"63877","TORNTPHARM-Jun2024-FUT","TORNTPHARM JUN FUT","","5.0000","250","FUTSTK","D","NSE","3001.5500","2455.8000","2024-06-27 14:00:00","","10001"
"63878","TRENT-Jun2024-FUT","TRENT JUN FUT","","5.0000","200","FUTSTK","D","NSE","5147.6500","4211.7000","2024-06-27 14:00:00","","6001"
"63879","TVSMOTOR-Jun2024-FUT","TVSMOTOR JUN FUT","","5.0000","350","FUTSTK","D","NSE","2424.9000","1984.0500","2024-06-27 14:00:00","","10501"
"63880","UBL-Jun2024-FUT","UBL JUN FUT","","5.0000","400","FUTSTK","D","NSE","2097.6500","1716.3000","2024-06-27 14:00:00","","12001"
"63881","ULTRACEMCO-Jun2024-FUT","ULTRACEMCO JUN FUT","","5.0000","100","FUTSTK","D","NSE","10942.5500","8953.0000","2024-06-27 14:00:00","","3001"
